customer_id,gender,age,tenure,monthly_charges,total_charges,contract_type,internet_service,payment_method,support_tickets,satisfaction_score,churn
CUST05161,Female,18,46,1788.33,82263.18,Two Year,None,UPI,7,9,No
CUST05162,Male,42,31,1245.22,38601.82,Two Year,Fiber,Net Banking,8,10,No
CUST05163,Female,23,53,786.38,41678.14,Monthly,Fiber,UPI,6,9,No
CUST05164,Male,30,15,2186.25,32793.75,Monthly,None,Debit Card,7,1,Yes
CUST05165,Female,67,47,1477.08,69422.76,Yearly,Fiber,Debit Card,7,4,Yes
CUST05166,Male,47,49,1019.86,49973.14,Yearly,None,Credit Card,6,10,No
CUST05167,Female,68,4,1928.09,7712.36,Monthly,DSL,Credit Card,7,3,Yes
CUST05168,Female,31,28,2414.11,67595.08,Yearly,None,Net Banking,10,6,Yes
CUST05169,Male,20,49,1069.7,52415.3,Yearly,Fiber,Credit Card,5,10,No
CUST05170,Female,47,6,2507.84,15047.04,Monthly,Fiber,Credit Card,2,9,Yes
CUST05171,Female,67,41,2163.33,88696.53,Two Year,DSL,Debit Card,8,6,Yes
CUST05172,Female,26,5,498.07,2490.35,Yearly,None,Credit Card,7,3,Yes
CUST05173,Male,58,55,1859.6,102278.0,Yearly,None,UPI,8,8,No
CUST05174,Female,59,32,1905.92,60989.44,Two Year,Fiber,Debit Card,7,2,Yes
CUST05175,Male,67,66,1490.1,98346.6,Monthly,None,Net Banking,5,1,No
CUST05176,Female,42,54,2527.27,136472.58,Two Year,DSL,Credit Card,2,5,No
CUST05177,Male,34,2,2215.17,4430.34,Monthly,None,Net Banking,8,9,Yes
CUST05178,Female,67,70,1123.92,78674.4,Monthly,Fiber,Credit Card,1,7,No
CUST05179,Male,64,46,576.57,26522.22,Two Year,DSL,Credit Card,8,5,No
CUST05180,Male,22,44,903.39,39749.16,Yearly,DSL,Debit Card,6,10,No
CUST05181,Male,55,64,1527.92,97786.88,Yearly,None,UPI,2,8,No
CUST05182,Male,68,56,332.23,18604.88,Monthly,Fiber,UPI,7,4,Yes
CUST05183,Female,28,64,413.98,26494.72,Two Year,DSL,UPI,4,10,No
CUST05184,Female,64,16,822.01,13152.16,Monthly,Fiber,UPI,9,10,No
CUST05185,Male,37,46,589.11,27099.06,Monthly,Fiber,Debit Card,7,2,Yes
CUST05186,Female,51,37,2304.57,85269.09,Two Year,Fiber,Net Banking,5,9,No
CUST05187,Female,66,39,2569.31,100203.09,Two Year,DSL,Credit Card,2,5,No
CUST05188,Male,32,48,733.23,35195.04,Monthly,None,UPI,0,4,No
CUST05189,Male,19,19,1384.51,26305.69,Yearly,DSL,UPI,0,6,No
CUST05190,Female,61,24,2686.69,64480.56,Two Year,Fiber,Debit Card,3,1,Yes
CUST05191,Female,30,7,690.67,4834.69,Monthly,Fiber,Credit Card,10,2,Yes
CUST05192,Female,65,52,1079.03,56109.56,Monthly,Fiber,Net Banking,1,9,No
CUST05193,Male,18,60,1756.17,105370.2,Two Year,Fiber,Debit Card,9,4,Yes
CUST05194,Female,40,49,2469.03,120982.47,Monthly,None,Net Banking,5,7,No
CUST05195,Female,47,48,2436.57,116955.36,Two Year,None,Credit Card,3,5,No
CUST05196,Female,57,36,1866.52,67194.72,Two Year,Fiber,Debit Card,9,1,Yes
CUST05197,Male,41,65,2329.38,151409.7,Two Year,None,Credit Card,3,3,Yes
CUST05198,Male,68,41,408.74,16758.34,Two Year,Fiber,Credit Card,3,3,No
CUST05199,Female,27,67,1413.27,94689.09,Two Year,None,Net Banking,3,5,No
CUST05200,Female,48,40,446.45,17858.0,Yearly,None,Credit Card,0,6,No
CUST05201,Male,44,41,1177.16,48263.56,Yearly,None,Credit Card,1,2,No
CUST05202,Male,62,14,1191.26,16677.64,Two Year,DSL,UPI,8,4,Yes
CUST05203,Female,35,29,2265.4,65696.6,Two Year,None,Debit Card,7,8,Yes
CUST05204,Male,27,52,702.2,36514.4,Monthly,Fiber,Debit Card,6,8,No
CUST05205,Female,23,48,1359.96,65278.08,Two Year,DSL,Debit Card,5,1,No
CUST05206,Male,23,14,2585.72,36200.08,Monthly,Fiber,Credit Card,7,10,Yes
CUST05207,Male,43,64,2854.02,182657.28,Two Year,None,Credit Card,2,3,Yes
CUST05208,Female,47,20,2790.86,55817.2,Monthly,Fiber,Net Banking,7,8,Yes
CUST05209,Male,21,58,2610.54,151411.32,Two Year,DSL,UPI,5,5,No
CUST05210,Male,23,10,643.64,6436.4,Monthly,None,Net Banking,4,10,No
CUST05211,Female,39,27,742.19,20039.13,Yearly,Fiber,Net Banking,7,6,No
CUST05212,Male,45,44,593.47,26112.68,Two Year,Fiber,Debit Card,4,9,No
CUST05213,Female,36,67,2677.87,179417.29,Monthly,DSL,Credit Card,1,6,No
CUST05214,Female,38,23,1756.62,40402.26,Two Year,Fiber,Net Banking,0,10,No
CUST05215,Female,49,62,977.32,60593.84,Monthly,DSL,Credit Card,0,1,No
CUST05216,Male,42,72,2105.17,151572.24,Monthly,Fiber,Credit Card,8,5,Yes
CUST05217,Female,33,52,1616.93,84080.36,Two Year,DSL,Credit Card,3,2,No
CUST05218,Male,61,50,1833.78,91689.0,Monthly,DSL,Debit Card,10,1,Yes
CUST05219,Male,35,65,2188.62,142260.3,Two Year,DSL,Debit Card,5,6,No
CUST05220,Male,48,21,2746.93,57685.53,Monthly,DSL,UPI,8,6,Yes
CUST05221,Female,65,68,2991.27,203406.36,Monthly,None,Net Banking,6,1,Yes
CUST05222,Female,68,54,775.61,41882.94,Monthly,None,UPI,7,1,Yes
CUST05223,Male,52,42,2657.05,111596.1,Two Year,None,Credit Card,5,5,No
CUST05224,Male,44,35,1640.92,57432.2,Monthly,DSL,UPI,1,9,No
CUST05225,Female,67,56,2481.93,138988.08,Yearly,Fiber,Debit Card,1,3,Yes
CUST05226,Female,18,13,1182.49,15372.37,Monthly,None,Net Banking,7,7,No
CUST05227,Male,54,14,1029.41,14411.74,Yearly,DSL,UPI,5,2,No
CUST05228,Male,49,34,1046.09,35567.06,Monthly,None,Credit Card,10,9,No
CUST05229,Male,19,45,2906.2,130779.0,Two Year,DSL,UPI,9,9,Yes
CUST05230,Male,30,6,1472.92,8837.52,Monthly,None,Credit Card,10,7,Yes
CUST05231,Male,54,29,2949.41,85532.89,Yearly,Fiber,UPI,9,3,Yes
CUST05232,Female,25,26,2731.67,71023.42,Monthly,None,Credit Card,3,9,No
CUST05233,Female,50,43,655.13,28170.59,Two Year,Fiber,Debit Card,5,8,No
CUST05234,Female,28,40,504.16,20166.4,Monthly,Fiber,Net Banking,2,9,No
CUST05235,Female,43,54,1137.78,61440.12,Two Year,None,UPI,0,4,No
CUST05236,Male,63,72,1806.61,130075.92,Two Year,Fiber,Debit Card,8,10,No
CUST05237,Male,39,18,1180.6,21250.8,Two Year,Fiber,Debit Card,3,1,No
CUST05238,Female,20,25,2087.43,52185.75,Yearly,None,UPI,8,3,Yes
CUST05239,Female,65,65,959.99,62399.35,Two Year,Fiber,UPI,2,10,No
CUST05240,Male,70,67,2277.42,152587.14,Monthly,None,UPI,7,10,Yes
CUST05241,Female,38,45,633.28,28497.6,Monthly,Fiber,Net Banking,3,9,No
CUST05242,Female,29,10,1114.74,11147.4,Two Year,DSL,Debit Card,5,10,No
CUST05243,Female,51,60,2932.44,175946.4,Two Year,None,UPI,4,5,No
CUST05244,Female,57,61,2898.3,176796.3,Monthly,None,Net Banking,4,1,Yes
CUST05245,Female,32,32,627.05,20065.6,Two Year,Fiber,Debit Card,1,10,No
CUST05246,Female,19,35,851.17,29790.95,Yearly,None,Credit Card,1,5,No
CUST05247,Male,45,34,418.19,14218.46,Yearly,DSL,Net Banking,2,1,No
CUST05248,Male,32,26,512.77,13332.02,Two Year,None,Debit Card,5,1,No
CUST05249,Female,20,18,590.76,10633.68,Monthly,DSL,Credit Card,5,2,No
CUST05250,Female,48,42,1907.11,80098.62,Yearly,Fiber,Credit Card,10,3,Yes
CUST05251,Male,35,26,1571.33,40854.58,Monthly,None,Net Banking,7,1,Yes
CUST05252,Female,36,27,751.9,20301.3,Monthly,None,Credit Card,4,6,No
CUST05253,Female,44,69,909.65,62765.85,Monthly,None,Net Banking,7,7,No
CUST05254,Female,49,18,2601.02,46818.36,Two Year,DSL,Debit Card,2,7,No
CUST05255,Female,61,30,790.81,23724.3,Monthly,Fiber,Net Banking,1,10,No
CUST05256,Male,24,59,1981.45,116905.55,Two Year,Fiber,UPI,6,4,Yes
CUST05257,Male,41,22,2082.75,45820.5,Two Year,Fiber,UPI,8,7,Yes
CUST05258,Female,39,18,1400.59,25210.62,Two Year,Fiber,Credit Card,2,3,No
CUST05259,Male,58,49,2533.35,124134.15,Two Year,Fiber,Net Banking,3,2,Yes
CUST05260,Female,65,37,840.35,31092.95,Monthly,DSL,Net Banking,6,5,No
CUST05261,Male,62,42,629.78,26450.76,Two Year,Fiber,Debit Card,5,3,No
CUST05262,Male,64,54,1368.87,73918.98,Monthly,DSL,UPI,4,8,No
CUST05263,Male,57,53,2692.74,142715.22,Two Year,DSL,Debit Card,10,5,Yes
CUST05264,Male,26,10,2538.48,25384.8,Two Year,Fiber,Net Banking,10,6,Yes
CUST05265,Female,19,2,1260.91,2521.82,Two Year,DSL,UPI,10,10,Yes
CUST05266,Male,20,58,2740.93,158973.94,Two Year,DSL,Net Banking,5,7,No
CUST05267,Male,42,12,972.11,11665.32,Two Year,Fiber,UPI,5,6,No
CUST05268,Female,54,22,1307.75,28770.5,Monthly,DSL,Net Banking,3,9,No
CUST05269,Female,70,31,1870.38,57981.78,Yearly,None,Net Banking,0,3,No
CUST05270,Female,50,70,1153.97,80777.9,Yearly,Fiber,Net Banking,7,10,No
CUST05271,Male,61,22,2148.77,47272.94,Two Year,Fiber,Credit Card,5,3,Yes
CUST05272,Male,61,18,931.07,16759.26,Yearly,None,Debit Card,6,6,No
CUST05273,Female,21,47,806.15,37889.05,Monthly,DSL,Credit Card,8,5,No
CUST05274,Male,55,25,1156.29,28907.25,Two Year,Fiber,Net Banking,9,5,No
CUST05275,Male,47,41,398.52,16339.32,Yearly,DSL,UPI,6,7,No
CUST05276,Female,67,7,2569.8,17988.6,Yearly,Fiber,Debit Card,7,2,Yes
CUST05277,Male,44,51,720.72,36756.72,Monthly,DSL,Net Banking,9,10,No
CUST05278,Male,34,8,2490.15,19921.2,Yearly,Fiber,Debit Card,3,7,Yes
CUST05279,Male,66,65,1398.61,90909.65,Monthly,None,UPI,3,9,No
CUST05280,Female,66,23,876.94,20169.62,Monthly,None,Net Banking,1,1,No
CUST05281,Female,69,15,301.1,4516.5,Two Year,Fiber,UPI,0,5,No
CUST05282,Male,47,54,1518.48,81997.92,Two Year,DSL,Debit Card,0,6,No
CUST05283,Female,59,34,764.71,26000.14,Yearly,Fiber,UPI,8,7,No
CUST05284,Male,40,1,1923.83,1923.83,Yearly,None,Net Banking,8,3,Yes
CUST05285,Female,62,10,2945.43,29454.3,Yearly,None,Credit Card,6,1,Yes
CUST05286,Female,66,36,478.24,17216.64,Yearly,None,UPI,0,5,No
CUST05287,Male,44,28,1931.43,54080.04,Two Year,None,Net Banking,6,2,Yes
CUST05288,Female,22,52,2843.52,147863.04,Monthly,Fiber,Credit Card,8,10,Yes
CUST05289,Female,26,25,402.19,10054.75,Monthly,None,Net Banking,1,6,No
CUST05290,Female,48,51,1193.78,60882.78,Monthly,Fiber,Credit Card,3,5,No
CUST05291,Male,32,18,2943.4,52981.2,Yearly,DSL,Credit Card,5,6,No
CUST05292,Female,61,20,750.18,15003.6,Yearly,Fiber,UPI,8,3,Yes
CUST05293,Male,18,13,1975.22,25677.86,Yearly,Fiber,UPI,7,8,No
CUST05294,Male,27,51,1942.1,99047.1,Monthly,Fiber,Debit Card,0,2,No
CUST05295,Female,22,25,2977.35,74433.75,Yearly,Fiber,Credit Card,7,4,Yes
CUST05296,Male,44,68,2632.26,178993.68,Two Year,Fiber,Debit Card,5,10,No
CUST05297,Female,21,3,2428.05,7284.15,Two Year,None,UPI,2,8,Yes
CUST05298,Female,36,13,2438.95,31706.35,Yearly,None,Net Banking,4,3,Yes
CUST05299,Female,61,60,344.93,20695.8,Two Year,Fiber,UPI,2,1,No
CUST05300,Male,46,54,1040.96,56211.84,Yearly,Fiber,Debit Card,1,1,No
CUST05301,Female,24,52,1852.08,96308.16,Monthly,Fiber,Net Banking,0,3,No
CUST05302,Female,64,42,2192.24,92074.08,Two Year,None,Net Banking,4,1,Yes
CUST05303,Female,41,22,2312.64,50878.08,Yearly,Fiber,UPI,8,2,Yes
CUST05304,Female,26,8,312.42,2499.36,Two Year,None,Debit Card,8,1,Yes
CUST05305,Male,45,49,1670.65,81861.85,Monthly,None,Net Banking,2,6,No
CUST05306,Male,59,66,2602.35,171755.1,Yearly,Fiber,Net Banking,5,2,Yes
CUST05307,Female,66,22,1334.71,29363.62,Monthly,Fiber,UPI,1,4,No
CUST05308,Female,67,51,1475.52,75251.52,Yearly,None,Debit Card,4,7,No
CUST05309,Female,44,48,1525.0,73200.0,Two Year,None,UPI,9,2,Yes
CUST05310,Male,52,42,775.17,32557.14,Monthly,DSL,Credit Card,4,7,No
CUST05311,Male,57,8,1850.04,14800.32,Monthly,DSL,Net Banking,0,10,No
CUST05312,Female,65,7,379.15,2654.05,Two Year,None,Credit Card,2,6,No
CUST05313,Female,60,14,1890.16,26462.24,Monthly,DSL,UPI,7,8,No
CUST05314,Female,63,54,2167.32,117035.28,Monthly,DSL,Net Banking,2,2,Yes
CUST05315,Female,25,51,2603.63,132785.13,Two Year,DSL,Net Banking,1,10,No
CUST05316,Female,58,38,1657.84,62997.92,Monthly,Fiber,Credit Card,9,2,Yes
CUST05317,Female,18,17,1092.37,18570.29,Two Year,None,Credit Card,2,4,No
CUST05318,Female,30,70,1861.5,130305.0,Monthly,Fiber,Debit Card,8,2,Yes
CUST05319,Female,46,38,1906.64,72452.32,Yearly,None,UPI,7,5,No
CUST05320,Female,58,5,683.04,3415.2,Yearly,Fiber,Net Banking,10,8,Yes
CUST05321,Female,35,58,926.72,53749.76,Monthly,DSL,Credit Card,6,6,No
CUST05322,Male,66,44,1155.53,50843.32,Monthly,None,Net Banking,3,3,No
CUST05323,Female,35,37,2600.53,96219.61,Monthly,DSL,Net Banking,6,5,Yes
CUST05324,Male,61,26,2500.65,65016.9,Two Year,None,Debit Card,4,10,No
CUST05325,Female,21,58,1642.08,95240.64,Monthly,None,Credit Card,4,6,No
CUST05326,Female,54,22,1239.31,27264.82,Two Year,Fiber,UPI,6,4,Yes
CUST05327,Male,32,57,1153.34,65740.38,Two Year,DSL,Debit Card,6,5,No
CUST05328,Male,31,37,1667.42,61694.54,Yearly,DSL,Net Banking,6,8,No
CUST05329,Female,27,35,2524.96,88373.6,Yearly,Fiber,UPI,8,10,Yes
CUST05330,Female,25,55,1493.2,82126.0,Two Year,DSL,Debit Card,5,1,No
CUST05331,Female,25,49,1967.44,96404.56,Monthly,Fiber,Credit Card,7,10,No
CUST05332,Male,70,49,1934.96,94813.04,Two Year,DSL,Credit Card,0,3,No
CUST05333,Male,50,47,1752.38,82361.86,Two Year,DSL,UPI,7,6,No
CUST05334,Male,31,27,2221.07,59968.89,Two Year,Fiber,Credit Card,10,3,Yes
CUST05335,Female,41,65,607.91,39514.15,Yearly,DSL,Debit Card,10,2,Yes
CUST05336,Female,29,64,1762.9,112825.6,Two Year,DSL,UPI,2,4,No
CUST05337,Female,20,30,664.68,19940.4,Monthly,DSL,Debit Card,1,3,No
CUST05338,Male,59,16,733.38,11734.08,Monthly,Fiber,Net Banking,8,5,No
CUST05339,Male,39,40,1417.03,56681.2,Two Year,None,Debit Card,2,10,No
CUST05340,Female,33,61,2959.75,180544.75,Monthly,None,Debit Card,3,3,Yes
CUST05341,Female,59,67,1812.18,121416.06,Yearly,Fiber,Debit Card,1,1,No
CUST05342,Male,46,8,2486.56,19892.48,Two Year,Fiber,UPI,8,7,Yes
CUST05343,Male,66,61,2280.44,139106.84,Yearly,None,Net Banking,6,5,Yes
CUST05344,Female,49,65,2246.81,146042.65,Two Year,Fiber,Debit Card,2,1,Yes
CUST05345,Male,68,52,2533.78,131756.56,Yearly,None,UPI,6,2,Yes
CUST05346,Male,48,4,2684.49,10737.96,Monthly,Fiber,Debit Card,2,10,Yes
CUST05347,Female,19,62,2102.38,130347.56,Monthly,None,Debit Card,8,3,Yes
CUST05348,Male,38,61,2431.55,148324.55,Monthly,DSL,UPI,7,3,Yes
CUST05349,Male,23,54,732.53,39556.62,Monthly,DSL,UPI,0,4,No
CUST05350,Male,67,27,1486.35,40131.45,Monthly,None,UPI,0,7,No
CUST05351,Male,30,40,2818.59,112743.6,Two Year,Fiber,Debit Card,10,4,Yes
CUST05352,Male,39,41,1807.27,74098.07,Two Year,DSL,UPI,8,7,No
CUST05353,Male,42,46,2156.68,99207.28,Yearly,None,Credit Card,3,1,Yes
CUST05354,Male,58,54,2475.67,133686.18,Monthly,None,Credit Card,9,1,Yes
CUST05355,Female,44,16,2401.16,38418.56,Yearly,Fiber,Debit Card,1,5,No
CUST05356,Male,30,64,2594.04,166018.56,Monthly,Fiber,UPI,2,2,Yes
CUST05357,Female,28,34,915.25,31118.5,Yearly,None,Credit Card,9,9,No
CUST05358,Female,70,10,2548.88,25488.8,Two Year,Fiber,Debit Card,5,4,Yes
CUST05359,Female,31,18,1243.6,22384.8,Yearly,DSL,Net Banking,9,4,Yes
CUST05360,Male,41,33,461.85,15241.05,Yearly,None,Net Banking,1,5,No
CUST05361,Female,62,13,710.48,9236.24,Yearly,Fiber,Net Banking,0,3,No
CUST05362,Female,44,6,670.67,4024.02,Two Year,Fiber,Credit Card,6,2,Yes
CUST05363,Female,22,67,789.24,52879.08,Yearly,DSL,Net Banking,9,9,No
CUST05364,Female,27,15,1291.43,19371.45,Monthly,Fiber,UPI,0,2,No
CUST05365,Female,67,57,597.55,34060.35,Yearly,None,UPI,10,4,Yes
CUST05366,Female,42,13,2803.79,36449.27,Yearly,None,Debit Card,3,4,Yes
CUST05367,Male,39,16,1774.13,28386.08,Two Year,DSL,UPI,2,10,No
CUST05368,Female,30,59,1567.85,92503.15,Yearly,None,Net Banking,7,1,Yes
CUST05369,Female,62,11,2016.3,22179.3,Yearly,Fiber,UPI,7,8,Yes
CUST05370,Female,56,17,936.77,15925.09,Yearly,None,Credit Card,8,6,No
CUST05371,Female,21,60,1484.75,89085.0,Yearly,Fiber,Net Banking,3,9,No
CUST05372,Female,66,53,1642.25,87039.25,Monthly,Fiber,Credit Card,0,7,No
CUST05373,Female,53,35,2708.34,94791.9,Monthly,Fiber,Credit Card,9,7,Yes
CUST05374,Male,54,45,1201.8,54081.0,Yearly,DSL,Debit Card,3,7,No
CUST05375,Male,29,70,1083.6,75852.0,Yearly,None,UPI,3,1,No
CUST05376,Male,49,63,1834.24,115557.12,Monthly,Fiber,UPI,9,4,Yes
CUST05377,Male,63,51,1766.81,90107.31,Monthly,DSL,Net Banking,9,4,Yes
CUST05378,Male,51,72,2674.95,192596.4,Yearly,None,UPI,6,7,Yes
CUST05379,Male,25,72,1660.93,119586.96,Yearly,DSL,Credit Card,10,10,No
CUST05380,Female,18,3,915.92,2747.76,Monthly,Fiber,UPI,2,4,Yes
CUST05381,Male,57,41,2920.48,119739.68,Monthly,Fiber,Net Banking,2,1,Yes
CUST05382,Female,29,71,2034.22,144429.62,Two Year,None,Net Banking,7,9,Yes
CUST05383,Male,18,58,466.76,27072.08,Two Year,None,UPI,8,2,Yes
CUST05384,Male,27,23,2515.25,57850.75,Yearly,DSL,UPI,2,3,Yes
CUST05385,Male,51,20,1042.56,20851.2,Two Year,Fiber,Net Banking,7,3,Yes
CUST05386,Female,52,31,1895.92,58773.52,Monthly,DSL,UPI,3,6,No
CUST05387,Female,61,23,1785.1,41057.3,Yearly,None,Net Banking,3,1,No
CUST05388,Male,60,26,1713.48,44550.48,Yearly,None,Credit Card,9,7,No
CUST05389,Female,27,35,1109.05,38816.75,Monthly,Fiber,Debit Card,0,4,No
CUST05390,Male,19,11,349.03,3839.33,Monthly,Fiber,Net Banking,5,3,Yes
CUST05391,Male,34,14,2701.99,37827.86,Yearly,None,UPI,7,6,Yes
CUST05392,Male,26,59,1213.11,71573.49,Yearly,None,UPI,6,2,Yes
CUST05393,Male,45,64,801.09,51269.76,Two Year,DSL,Debit Card,5,8,No
CUST05394,Female,40,1,1842.76,1842.76,Two Year,DSL,Debit Card,3,4,Yes
CUST05395,Female,26,20,671.11,13422.2,Monthly,None,UPI,10,8,No
CUST05396,Male,28,31,2418.66,74978.46,Yearly,None,UPI,0,5,No
CUST05397,Male,20,66,1255.04,82832.64,Two Year,DSL,Credit Card,1,1,No
CUST05398,Female,26,36,2550.84,91830.24,Monthly,Fiber,Debit Card,6,4,Yes
CUST05399,Male,64,7,2341.84,16392.88,Two Year,DSL,Debit Card,6,1,Yes
CUST05400,Female,63,66,2923.7,192964.2,Two Year,Fiber,UPI,0,5,No
CUST05401,Female,38,58,2173.82,126081.56,Monthly,DSL,Credit Card,3,5,No
CUST05402,Male,39,42,2030.55,85283.1,Yearly,None,Debit Card,0,8,No
CUST05403,Male,48,44,2290.82,100796.08,Two Year,Fiber,Debit Card,2,2,Yes
CUST05404,Male,66,14,1531.42,21439.88,Monthly,None,Net Banking,5,1,No
CUST05405,Male,33,28,2033.13,56927.64,Monthly,Fiber,Net Banking,1,4,Yes
CUST05406,Female,18,56,2846.72,159416.32,Two Year,None,Debit Card,1,2,Yes
CUST05407,Male,66,67,456.33,30574.11,Monthly,Fiber,Net Banking,8,6,No
CUST05408,Male,42,6,1835.96,11015.76,Monthly,DSL,Credit Card,5,6,No
CUST05409,Male,18,41,2062.66,84569.06,Yearly,DSL,Credit Card,6,3,Yes
CUST05410,Female,60,67,2539.97,170177.99,Two Year,Fiber,Net Banking,6,4,Yes
CUST05411,Male,49,45,974.66,43859.7,Monthly,Fiber,UPI,0,4,No
CUST05412,Female,63,66,2390.97,157804.02,Two Year,None,UPI,10,8,Yes
CUST05413,Male,57,62,2113.4,131030.8,Two Year,None,UPI,7,9,Yes
CUST05414,Male,40,6,2986.7,17920.2,Two Year,None,Debit Card,2,1,Yes
CUST05415,Male,41,59,1409.98,83188.82,Yearly,DSL,UPI,1,10,No
CUST05416,Female,23,30,306.86,9205.8,Yearly,None,Credit Card,9,8,No
CUST05417,Female,19,57,2304.9,131379.3,Two Year,DSL,UPI,9,2,Yes
CUST05418,Female,58,18,2089.91,37618.38,Two Year,DSL,Debit Card,6,7,Yes
CUST05419,Male,38,60,1618.19,97091.4,Two Year,Fiber,Debit Card,0,3,No
CUST05420,Male,66,47,872.11,40989.17,Monthly,Fiber,Net Banking,8,3,Yes
CUST05421,Male,23,20,364.8,7296.0,Monthly,DSL,UPI,8,5,No
CUST05422,Male,36,21,2779.01,58359.21,Monthly,None,Debit Card,8,10,Yes
CUST05423,Male,48,44,2024.05,89058.2,Monthly,None,UPI,3,4,Yes
CUST05424,Female,21,8,2522.22,20177.76,Two Year,Fiber,Credit Card,6,1,Yes
CUST05425,Male,26,35,1700.0,59500.0,Two Year,None,Debit Card,7,4,Yes
CUST05426,Female,59,42,409.25,17188.5,Monthly,DSL,Debit Card,7,10,No
CUST05427,Female,36,28,1156.01,32368.28,Monthly,DSL,Net Banking,10,7,No
CUST05428,Male,49,71,694.97,49342.87,Two Year,DSL,UPI,10,2,Yes
CUST05429,Male,40,57,2640.78,150524.46,Monthly,Fiber,Credit Card,8,8,Yes
CUST05430,Male,40,8,898.36,7186.88,Yearly,None,UPI,4,8,No
CUST05431,Male,69,46,1918.58,88254.68,Monthly,Fiber,Debit Card,6,9,No
CUST05432,Female,43,70,2644.18,185092.6,Monthly,None,Net Banking,0,4,Yes
CUST05433,Female,29,60,2652.45,159147.0,Monthly,DSL,UPI,1,7,No
CUST05434,Female,21,60,2421.37,145282.2,Monthly,DSL,UPI,7,3,Yes
CUST05435,Male,57,71,1527.02,108418.42,Yearly,DSL,Net Banking,0,10,No
CUST05436,Male,41,19,796.94,15141.86,Yearly,DSL,Debit Card,2,3,No
CUST05437,Male,29,12,2577.99,30935.88,Two Year,DSL,Debit Card,2,10,No
CUST05438,Male,70,25,2562.2,64055.0,Yearly,Fiber,Net Banking,8,4,Yes
CUST05439,Male,30,66,1086.9,71735.4,Monthly,None,UPI,2,4,No
CUST05440,Male,28,8,2007.38,16059.04,Yearly,None,Net Banking,9,6,Yes
CUST05441,Female,24,66,1474.73,97332.18,Two Year,DSL,Debit Card,6,4,Yes
CUST05442,Female,55,62,357.47,22163.14,Monthly,None,Credit Card,10,9,No
CUST05443,Female,46,17,2082.81,35407.77,Monthly,None,Debit Card,1,7,No
CUST05444,Female,38,60,2681.6,160896.0,Monthly,DSL,Debit Card,4,9,No
CUST05445,Female,49,25,1853.16,46329.0,Monthly,Fiber,Net Banking,7,1,Yes
CUST05446,Female,67,36,2332.37,83965.32,Two Year,Fiber,UPI,9,4,Yes
CUST05447,Male,39,1,1943.9,1943.9,Two Year,None,UPI,4,9,No
CUST05448,Male,24,58,1912.43,110920.94,Two Year,None,Credit Card,2,6,No
CUST05449,Female,27,49,2676.55,131150.95,Yearly,None,UPI,7,5,Yes
CUST05450,Male,55,46,2577.6,118569.6,Yearly,DSL,Credit Card,0,2,Yes
CUST05451,Male,54,3,2260.46,6781.38,Yearly,Fiber,UPI,5,1,Yes
CUST05452,Male,52,61,630.55,38463.55,Yearly,None,UPI,7,3,Yes
CUST05453,Female,20,43,2768.27,119035.61,Yearly,None,Credit Card,2,6,No
CUST05454,Female,35,39,1012.31,39480.09,Monthly,DSL,Net Banking,7,7,No
CUST05455,Male,44,11,2491.69,27408.59,Two Year,None,Net Banking,6,8,Yes
CUST05456,Female,44,37,2434.69,90083.53,Yearly,None,Credit Card,3,10,No
CUST05457,Male,70,6,1403.54,8421.24,Yearly,DSL,Net Banking,5,5,No
CUST05458,Male,28,27,2942.04,79435.08,Monthly,DSL,Net Banking,10,9,Yes
CUST05459,Male,26,31,2978.52,92334.12,Monthly,DSL,Credit Card,0,1,Yes
CUST05460,Male,56,40,1075.53,43021.2,Two Year,Fiber,Credit Card,1,3,No
CUST05461,Male,46,72,1120.8,80697.6,Two Year,Fiber,Debit Card,9,8,No
CUST05462,Female,35,71,1281.4,90979.4,Two Year,Fiber,Debit Card,4,8,No
CUST05463,Female,63,26,2093.15,54421.9,Two Year,Fiber,UPI,3,9,No
CUST05464,Female,26,50,2490.09,124504.5,Monthly,DSL,Credit Card,5,3,Yes
CUST05465,Female,62,59,1250.51,73780.09,Monthly,None,Debit Card,3,6,No
CUST05466,Female,68,18,405.83,7304.94,Two Year,Fiber,Debit Card,4,4,No
CUST05467,Male,39,59,1791.26,105684.34,Yearly,None,UPI,10,7,No
CUST05468,Male,70,68,2984.63,202954.84,Two Year,Fiber,Debit Card,9,2,Yes
CUST05469,Male,55,5,2422.9,12114.5,Yearly,None,Debit Card,7,9,Yes
CUST05470,Male,25,58,1425.47,82677.26,Monthly,None,Net Banking,7,10,No
CUST05471,Female,56,41,1381.1,56625.1,Yearly,None,Debit Card,7,7,No
CUST05472,Male,25,64,786.55,50339.2,Monthly,Fiber,Net Banking,5,9,No
CUST05473,Female,51,12,2904.7,34856.4,Yearly,None,Credit Card,10,6,Yes
CUST05474,Female,28,4,1426.28,5705.12,Yearly,Fiber,Credit Card,8,7,Yes
CUST05475,Female,42,46,960.06,44162.76,Monthly,DSL,Credit Card,2,10,No
CUST05476,Male,54,35,787.66,27568.1,Yearly,DSL,Debit Card,6,7,No
CUST05477,Male,31,43,2829.62,121673.66,Monthly,DSL,Net Banking,3,1,Yes
CUST05478,Male,21,21,1138.22,23902.62,Monthly,Fiber,Debit Card,0,1,No
